Folarin Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.2,Balogun
Boubacar Kamara,1101,0,0,3,17,0,0,0,5,0,0,13,0.11,0.58,0.69,16.53,24,50,0,0.1,Kamara
John McGinn,1107,3,2,2,16,0,0,0,3,0,0,13,1.88,2.26,4.14,15.65,52,55,0,0.8,McGinn
Jaden Philogene-Bidace,3,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.65,1,45,0,0.1,Philogene
Jacob Ramsey,49,1,0,0,0,0,0,0,0,0,0,0,0.19,0.04,0.23,0.77,8,59,-1,0.1,J.Ramsey
Morgan Sanson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Sanson
Youri Tielemans,326,0,2,0,5,0,0,0,0,0,0,1,0.22,0.68,0.90,6.28,20,56,-4,0.5,Tielemans
Bertrand Traoré,10,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.77,2,50,0,0.0,Bertrand Traoré
Moussa Diaby,989,3,6,3,16,0,0,0,0,0,0,13,2.87,2.28,5.15,13.80,66,68,3,14.3,Diaby
Omari Kellyman,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.1,Kellyman
Nicolò Zaniolo,421,0,0,1,4,0,0,0,2,0,0,6,1.47,0.53,2.00,5.31,10,54,-1,0.1,Zaniolo
Jaidon Anthony,151,0,0,0,5,0,0,0,1,0,0,2,0.07,0.02,0.09,4.44,3,49,-1,0.0,Anthony
Philip Billing,955,1,1,1,25,0,0,0,3,0,0,11,1.69,1.04,2.73,22.09,32,52,-3,0.4,Billing
David Brooks,231,1,0,0,4,0,0,0,1,0,0,2,1.64,0.39,2.03,4.86,16,48,-2,0.1,Brooks
Ryan Christie,962,0,1,2,23,0,0,0,0,0,0,12,0.64,1.04,1.68,19.97,28,50,0,0.1,Christie
Lewis Cook,704,0,0,2,16,0,0,0,1,1,0,8,0.07,0.40,0.47,17.98,14,50,0,0.0,L.Cook
Siriki Dembélé,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Siriki
Gavin Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Kilkenny
Justin Kluivert,471,1,0,2,8,0,0,0,0,0,0,6,0.64,0.69,1.33,9.36,23,46,-4,0.3,Kluivert
Jamal Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Lowe
Emiliano Marcondes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.0,Marcondes
Dango Ouattara,221,0,0,1,5,0,0,0,1,0,0,2,0.76,0.25,1.01,4.64,8,47,-3,0.0,O.Dango
Ben Pearson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Pearson
Joe Rothwell,358,0,0,0,11,0,0,0,0,0,0,3,0.06,0.20,0.26,11.00,11,48,-2,0.0,Rothwell
Marcus Tavernier,698,2,1,3,15,0,0,0,0,0,0,9,2.01,1.05,3.06,13.16,37,54,-1,0.2,Tavernier
Hamed Traorè,44,0,0,0,1,0,0,0,0,0,0,0,0.17,0.01,0.18,0.84,3,47,-3,0.0,Hamed Traorè
Alex Scott,189,0,0,0,5,0,0,0,1,0,0,3,0.07,0.09,0.16,2.35,3,49,-1,0.0,Scott
Tyler Adams,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Adams
Luis Sinisterra,145,1,0,0,5,0,0,0,0,0,0,0,1.13,0.32,1.45,4.35,11,55,0,0.0,Sinisterra
Shandon Baptiste,56,1,0,0,2,0,0,0,0,0,0,0,0.70,0.25,0.95,0.96,8,43,-2,0.9,Baptiste
Mads Bidstrup,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Bidstrup
Sergi Canós Tenés,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Canós
Mikkel Damsgaard,52,0,0,0,0,0,0,0,0,0,0,0,0.07,0.01,0.08,0.66,2,48,-2,0.0,Damsgaard
Josh Dasilva,9,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.07,1,47,-3,0.0,Dasilva
Vitaly Janelt,1109,0,1,4,12,0,0,0,2,0,0,14,0.61,1.25,1.86,13.92,32,53,-2,0.1,Janelt
Mathias Jensen,905,3,3,5,13,0,0,0,2,0,0,12,0.49,2.19,2.68,13.49,58,54,-1,2.0,Jensen
Keane Lewis-Potter,231,0,1,0,5,0,0,0,0,0,0,2,1.54,0.28,1.81,3.31,13,47,-3,0.0,Lewis-Potter
Bryan Mbeumo,1247,6,4,3,19,0,0,0,1,0,0,14,7.63,3.88,11.51,18.15,81,71,6,32.1,Mbeumo
Christian Nørgaard,1210,1,1,3,19,0,0,0,5,0,0,14,1.91,1.35,3.26,17.91,36,54,-1,0.2,Nørgaard
Frank Onyeka,548,0,1,1,12,0,0,0,3,0,0,4,1.25,1.08,2.33,9.49,17,49,-1,0.0,Onyeka
Kevin Schade,255,1,1,1,2,0,0,0,0,0,0,3,0.80,0.35,1.15,2.36,19,53,-2,0.1,Schade
Ryan Trevitt,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Trevitt
Yegor Yarmoliuk,198,0,0,2,1,0,0,0,0,0,0,2,0.68,0.04,0.72,2.28,10,44,-1,0.6,Yarmoliuk
Michael Olakigbe,12,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,0.13,0.26,4,45,0,0.0,Olakigbe
Ethan Brierley,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Brierley
Saman Ghoddos,241,1,0,0,5,0,0,0,3,0,0,2,0.22,0.47,0.69,3.76,13,45,0,0.1,Ghoddos
Myles Peart-Harris,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.03,1,45,0,0.0,Peart-Harris
Simon Adingra,753,3,1,0,16,0,0,0,2,0,0,8,1.36,0.74,2.10,12.01,39,50,0,1.3,Adingra
Steven Alzate,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Alzate
Yasin Ayari,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Ayari
Facundo Buonanotte,165,0,1,0,2,0,0,0,2,0,0,2,0.27,0.23,0.50,2.99,6,47,-3,0.0,Buonanotte
Mahmoud Dahoud,404,0,1,1,5,0,0,0,1,1,0,5,0.14,0.53,0.67,4.88,13,48,-2,0.1,Dahoud
Julio Enciso,68,0,2,0,1,0,0,0,1,0,0,1,0.20,0.58,0.78,2.02,8,51,-4,0.5,Enciso
Billy Gilmour,690,0,3,2,14,0,0,0,2,0,0,8,0.54,1.22,1.76,12.78,32,49,-1,0.4,Gilmour
Pascal Groß,978,2,3,1,15,0,0,0,1,0,0,11,1.35,1.77,3.12,16.15,50,63,-2,1.9,Gross
Kacper Kozłowski,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Kozłowski
Adam Lallana,304,0,0,1,4,0,0,0,1,0,0,5,0.00,0.37,0.37,4.81,9,49,-1,0.0,Lallana
Solly March,555,3,1,2,11,0,0,0,1,0,0,7,2.10,0.97,3.07,10.50,39,61,-4,2.5,March
James Milner,350,0,0,1,7,0,0,0,2,0,0,5,0.00,0.43,0.43,5.54,9,48,-2,0.1,Milner
Kaoru Mitoma,980,3,4,0,20,0,0,0,3,0,0,10,2.78,2.46,5.24,16.40,53,65,0,23.5,Mitoma
Jakub Moder,13,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.06,1,44,-1,0.1,Moder
Jeremy Sarmiento Morante,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Sarmiento
Jack Hinshelwood,140,0,0,0,6,0,0,0,0,0,0,1,0.00,0.06,0.06,2.76,3,45,0,0.0,Hinshelwood
Carlos Baleba,277,0,0,0,7,0,0,0,2,0,0,3,0.27,0.02,0.29,4.84,8,45,0,0.1,Baleba
Anssumane Fati Vieira,286,2,0,1,6,0,0,0,1,0,0,2,2.73,0.29,3.02,3.83,21,65,0,0.7,Ansu Fati
Benicio Baker-Boaitey,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Baker-Boaitey
Joshua Duffus,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Duffus
Enock Agyei,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.3,Agyei
Samuel Bastien,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Bastien
Manuel Benson Hedilazio,65,0,0,0,3,0,0,0,0,0,0,1,0.03,0.01,0.04,3.09,3,52,-3,0.1,Benson
Josh Brownhill,959,3,0,1,22,0,0,0,1,0,0,10,0.71,1.08,1.79,15.18,38,47,-3,0.2,Brownhill
Darko Churlinov,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Churlinov
Jack Cork,16,0,0,0,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.13,1,48,-2,0.0,Cork
Dara Costelloe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Costelloe
Josh Cullen,844,0,1,0,24,0,0,0,5,0,0,10,0.08,0.88,0.96,18.91,18,50,0,0.1,Cullen
Jóhann Berg Gudmundsson,540,0,1,1,10,0,0,0,2,0,0,7,0.37,1.48,1.85,7.44,16,48,-2,0.0,Gudmundsson
Scott Twine,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Twine
Anass Zaroury,135,0,0,0,4,0,0,0,0,1,0,1,0.16,0.09,0.25,3.13,3,47,-3,0.0,Zaroury
Sander Berge,967,0,1,1,25,0,0,0,2,0,0,11,0.92,0.36,1.28,19.70,28,48,-2,0.1,Berge
Nathan Redmond,101,0,0,0,4,0,0,0,0,0,0,0,0.03,0.34,0.37,1.98,7,48,-2,0.0,Redmond
Luca Koleosho,937,1,2,3,23,0,0,0,0,0,0,12,1.93,1.07,3.00,15.39,39,50,0,0.2,Koleosho
Jacob Bruun Larsen,246,2,0,1,5,0,0,0,0,0,0,1,0.96,0.19,1.15,4.17,24,49,-1,0.0,Bruun Larsen
Wilson Odobert,160,1,0,0,7,0,0,0,1,0,0,2,0.30,0.74,1.04,5.73,10,50,0,0.0,Odobert
Aaron Ramsey,235,0,0,0,7,0,0,0,0,0,0,2,0.10,0.46,0.56,4.02,9,50,0,0.0,A.Ramsey
Han-Noah Massengo,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Massengo
Mike Trésor,236,0,0,0,6,0,0,0,0,0,0,2,0.30,0.43,0.73,5.25,10,54,-1,0.0,M.Trésor
Moisés Caicedo Corozo,823,0,0,2,13,0,0,0,3,0,0,9,0.17,0.46,0.63,10.19,19,46,-4,1.3,Caicedo
Carney Chukwuemeka,125,1,0,0,2,0,0,0,2,0,0,2,0.08,0.19,0.27,1.96,6,43,-2,1.3,Chukwuemeka
Enzo Fernández,987,0,1,4,16,0,0,1,3,0,0,12,2.27,1.74,4.01,13.81,25,48,-2,2.5,Enzo
Conor Gallagher,1103,0,5,3,18,0,0,0,1,0,0,13,1.01,1.32,2.33,16.28,47,54,-1,0.6,Gallagher
Noni Madueke,119,0,0,0,3,0,0,0,0,0,0,1,0.19,0.23,0.42,1.91,7,53,-2,0.1,Madueke
Mykhailo Mudryk,385,2,1,3,4,0,0,0,2,0,0,4,0.79,0.97,1.76,3.91,31,63,-2,0.9,Mudryk
Christian Pulisic,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,0,0.0,Pulisic
Raheem Sterling,1076,5,4,2,19,0,0,0,4,0,0,12,2.99,1.91,4.90,16.53,66,70,0,10.3,Sterling
Hakim Ziyech,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,-1,0.1,Ziyech
Cole Palmer,676,4,3,1,13,0,0,0,3,0,0,7,4.74,1.84,6.58,11.67,49,53,3,13.7,Palmer
Ângelo Gabriel Borges Damaceno,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Ângelo
Ian Maatsen,107,0,0,0,1,0,0,0,1,0,0,0,0.40,0.18,0.58,3.11,6,51,-4,0.1,Maatsen
Lesley Ugochukwu,211,0,0,1,5,0,0,0,2,0,0,2,0.00,0.10,0.10,5.82,10,44,-1,0.3,Ugochukwu
Roméo Lavia,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Lavia
Diego Manuel Jadon da Silva Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Diego Moreira
Alex Matos,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,45,0,0.0,Matos
Naouirou Ahamada,87,0,0,0,3,0,0,0,0,0,0,0,0.02,0.05,0.07,3.22,7,43,-2,1.1,Ahamada
Jordan Ayew,1055,1,3,5,15,0,0,0,4,0,0,12,1.74,1.23,2.97,15.45,39,54,-1,0.5,J.Ayew
Cheick Doucouré,920,0,0,3,12,0,0,0,2,0,0,11,0.28,0.76,1.04,13.76,21,50,0,0.1,C.Doucouré
Malcolm Ebiowei,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Ebiowei
Eberechi Eze,797,2,2,3,10,0,0,0,2,0,0,9,3.25,2.02,5.27,12.52,36,61,-4,3.9,Eze
Will Hughes,713,0,0,4,15,0,0,0,2,0,0,8,0.15,0.74,0.89,13.56,20,49,-1,0.0,Hughes
Jefferson Lerma Solís,794,0,1,2,15,0,0,0,2,0,0,9,1.09,0.89,1.98,11.66,24,47,-3,0.1,Lerma
Michael Olise,113,1,0,0,3,0,0,0,0,0,0,1,0.51,0.42,0.93,1.07,11,58,-2,0.3,Olise
Jairo Riedewald,86,0,0,1,0,0,0,0,0,0,0,1,0.00,0.03,0.03,1.39,4,44,-1,0.1,Riedewald
Jeffrey Schlupp,837,1,0,4,10,0,0,0,0,0,0,12,1.32,0.39,1.71,11.39,32,49,-1,0.1,Schlupp
Matheus França de Oliveira,31,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.16,0.36,2,49,-1,0.0,Matheus França
Jesurun Rak-Sakyi,132,0,0,1,3,0,0,0,0,0,0,0,0.41,0.14,0.54,3.21,8,45,0,0.0,Rak-Sakyi
David Ozoh,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,45,0,0.0,Ozoh
Jadan Raymond,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Raymond
André Tavares Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,André Gomes
Dele Alli,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,-2,0.0,Dele
Abdoulaye Doucouré,1217,4,2,3,20,0,0,0,4,0,0,14,4.85,0.91,5.76,19.24,56,55,0,0.9,A.Doucoure
James Garner,1156,1,1,3,19,0,0,0,2,0,0,13,1.38,1.90,3.28,17.57,38,49,-1,0.1,Garner
Jean-Philippe Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Gbamin
Demarai Gray,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,53,-2,0.1,Gray
Idrissa Gueye,855,1,0,1,15,0,0,0,3,0,0,10,0.74,0.49,1.23,13.26,24,48,-2,0.0,Gana
Dwight McNeil,842,1,1,3,9,0,0,0,0,0,0,10,1.23,2.30,3.53,10.03,31,54,-1,0.1,McNeil
Amadou Onana,920,0,0,2,14,0,0,0,1,0,0,11,1.07,0.88,1.95,13.83,22,48,-2,0.2,Onana
Arnaut Danjuma Groeneveld,386,1,0,0,9,0,0,0,0,0,0,3,1.80,0.19,1.99,7.03,17,53,-2,0.1,Danjuma
Lewis Dobbin,118,0,0,1,2,0,0,0,0,0,0,1,0.16,0.00,0.16,1.73,6,45,0,0.1,Dobbin
Tyler Onyango,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,45,0,0.0,Onyango
Jack Harrison,617,1,3,3,6,0,0,0,0,0,0,7,1.03,0.46,1.49,7.41,34,55,0,0.2,Harrison
Mackenzie Hunt,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Hunt
Alex Iwobi,691,1,0,1,11,0,0,0,2,0,0,7,1.92,1.39,3.31,11.05,23,53,-2,0.3,Iwobi
Andreas Hoelgebaum Pereira,854,1,2,4,16,0,0,0,2,0,0,11,0.88,1.04,1.92,14.89,36,53,-2,0.7,Andreas
Tom Cairney,271,0,2,0,5,0,0,0,0,0,0,3,0.27,0.56,0.83,7.23,18,49,-1,0.0,Cairney
Ivan Neves Abreu Cavaleiro,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,I.Cavaleiro
Bobby De Cordova-Reid,608,2,1,1,15,0,0,0,1,0,0,8,2.55,0.28,2.83,11.69,32,54,-1,0.1,De Cordova-Reid
Tyrese Francois,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Francois
Anthony Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Knockaert
Saša Lukić,352,0,0,1,7,0,0,0,1,0,0,4,0.64,0.07,0.71,10.89,12,44,-1,0.3,Lukić
João Palhinha Gonçalves,824,2,0,2,13,0,0,0,5,0,0,9,0.78,0.11,0.89,15.60,32,50,0,0.3,J.Palhinha
Harrison Reed,665,0,1,3,13,0,0,0,2,0,0,8,0.07,0.51,0.58,13.93,23,46,-4,0.4,Reed
Harry Wilson,694,0,2,3,11,0,0,0,2,0,0,7,0.85,1.21,2.06,16.67,26,53,-2,0.1,Wilson
Willian Borges da Silva,865,3,1,3,13,0,0,0,1,0,0,10,3.03,1.00,4.03,14.04,47,53,-2,0.4,Willian
Matthew Dibley-Dias,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Dibley-Dias
Adama Traoré,40,0,0,0,3,0,0,0,0,0,0,0,0.12,0.03,0.15,3.36,4,49,-1,0.0,Adama
Luke Harris,74,0,0,0,5,0,0,0,0,0,0,0,0.28,0.01,0.29,2.26,2,45,0,0.0,Harris
Stefan Bajcetic,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,47,-3,0.0,Bajcetic
Diogo Teixeira da Silva,632,4,2,3,5,0,0,0,1,1,0,8,2.80,0.60,3.40,7.15,44,77,-3,1.4,Diogo J.
Harvey Elliott,259,0,2,0,2,0,0,0,1,0,0,1,0.32,1.05,1.37,3.84,16,48,-2,0.2,Elliott
Fabio Henrique Tavares,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Fabinho
Jordan Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Henderson
Curtis Jones,331,0,0,1,5,0,0,0,1,1,0,5,0.11,0.09,0.20,7.24,6,49,-1,0.0,Jones
Luis Díaz,674,3,1,2,7,0,0,0,0,0,0,8,2.81,1.10,3.91,9.56,40,74,-1,7.4,Luis Díaz
Alexis Mac Allister,964,0,1,3,10,0,0,0,5,1,0,12,0.15,1.08,1.23,14.11,21,58,-2,3.0,Mac Allister
Mohamed Salah,1134,10,5,4,10,0,0,1,1,0,0,13,8.74,3.50,12.24,14.73,106,131,6,49.6,Salah
Dominik Szoboszlai,1127,1,4,5,10,0,0,0,1,0,0,13,0.84,3.02,3.86,14.59,52,71,1,6.4,Szoboszlai
Thiago Alcántara do Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,-2,0.1,Thiago
Bobby Clark,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Clark
Ben Doak,13,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.14,1,44,-1,0.0,Doak
James McConnell,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.01,1,44,-1,0.0,McConnell
Wataru Endo,211,0,0,1,2,0,0,0,1,0,0,2,0.00,0.04,0.04,5.20,9,54,-1,0.1,Endo
Ryan Gravenberch,306,0,0,1,3,0,0,0,0,0,0,3,0.87,0.33,1.20,3.67,11,50,0,0.1,Gravenberch
Treymaurice Nyoni,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Nyoni
Albert Sambi Lokonga,130,0,0,0,2,0,0,0,0,0,0,2,0.06,0.01,0.07,1.07,3,49,-1,0.0,Sambi
Marvelous Nakamba,1060,0,0,0,22,0,0,0,4,0,0,12,0.18,0.48,0.66,24.74,20,44,-1,1.3,Nakamba
Luke Berry,26,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,1.22,2,47,-3,0.0,Berry
Allan Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Campbell
Jordan Clark,76,0,0,0,2,0,0,0,1,0,0,0,0.00,0.07,0.07,3.45,2,48,-2,0.0,Clark
Luke Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Freeman
Carlos Mendes Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Mendes
Fred Onyedinma,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Onyedinma
Dion Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Pereira
Glen Rea,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Rea
Elliot Thorpe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Thorpe
Louie Watson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Watson
Pelly Ruddock Mpanzu,621,0,0,1,11,0,0,0,0,0,0,7,0.44,1.34,1.78,14.99,20,47,-3,0.0,Mpanzu
Tahith Chong,644,1,0,0,16,0,0,0,3,0,0,6,0.87,0.25,1.12,17.38,20,48,-2,0.1,Chong
Ross Barkley,623,0,1,0,14,0,0,0,1,0,0,7,0.73,0.50,1.23,15.68,18,49,-1,0.1,Barkley
Andros Townsend,261,0,1,2,4,0,0,0,0,0,0,3,0.09,0.29,0.38,5.27,14,50,0,0.0,Townsend
Jayden Luker,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Luker
Zack Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Nelson
Bernardo Veiga de Carvalho e Silva,818,3,3,2,10,0,0,0,3,0,0,9,0.87,2.83,3.70,8.53,50,64,-1,3.1,Bernardo
Oscar Bobb,52,0,2,0,1,0,0,0,0,0,0,0,0.00,0.62,0.62,0.36,10,44,-1,0.1,Bobb
